anomes_abt,id_cliente,nome,idade,tempo_de_conta_em_anos,segmento,att_vinculo_empregaticio,vinculo_empregaticio,salario_estimado,saldo_em_conta,reng_ult_3_meses,contato_ult_3meses,qtd_contratos_em_atraso,saldo_em_atraso,combo_produtos_em_atraso,maior_atraso,renegociou_no_mes_seguinte
202301,975719571,Nina Barros,27,9,IU,0,Autônomo,,670.3221307014429,0,0,5,3103.033334029073,"CARTAO, IMOBILIARIO",115,0
202301,137110648,Luiza Siqueira,64,46,IU,0,Desempregado,,398.0683988910549,1,0,2,5756.9586013425305,"IMOBILIARIO, CARTAO",58,0
202305,973294113,Heitor Ferreira,65,46,IA,0,Desempregado,0.0,229.27959248334275,0,0,1,36253.24708072053,"IMOBILIARIO, CARTAO, VEICULO",111,0
202306,833400088,Léo Martins,41,23,IA,0,Empregado,6489.502434371759,1071.567114562178,0,1,5,23806.37768987306,"VEICULO, IMOBILIARIO, CARTAO",99,0
202302,128463884,Evelyn Farias,22,4,IA,0,Autônomo,15224.42295452942,13977.264601468263,0,0,3,33214.082148597634,CARTAO,23,0
202301,369584678,Olivia Borges,43,25,IU,1,Empregado,,,0,0,5,46218.756818746784,"IMOBILIARIO, CARTAO, VEICULO",12,1
202304,290899398,Marcos Vinicius Farias,61,43,IA,0,Empregado,9150.818857579356,2156.4777492521307,1,0,2,36589.81861230107,IMOBILIARIO,17,1
202306,315218802,Júlia Vieira,24,6,IU,0,Empregado,11562.25078258234,4001.653298896677,0,0,5,31537.846052049303,IMOBILIARIO,68,0
202304,180355167,Dr. Leonardo Novais,27,10,IA,0,Desempregado,0.0,655.9014902992244,0,1,2,47665.31751443162,"CARTAO, IMOBILIARIO, VEICULO",20,0
202304,445639414,Thales Vasconcelos,21,3,IU,0,Empregado,14702.090476283694,5582.5189722038,0,0,3,8672.017313847347,"CARTAO, VEICULO, IMOBILIARIO",5,0
202301,427849546,Maria Helena da Cunha,25,7,IA,0,Empregado,9035.776735831269,3319.460212804817,0,0,1,47271.37540740668,"CARTAO, VEICULO, IMOBILIARIO",64,0
202304,353123185,Vitória Guerra,48,29,IA,0,Empregado,7150.391381685894,1661.961871072586,0,0,5,17791.093532524726,IMOBILIARIO,106,1
202301,905689523,Cecilia Monteiro,38,20,IA,0,Desempregado,0.0,532.7078959460489,0,0,3,49360.927022382086,"VEICULO, IMOBILIARIO, CARTAO",17,0
202302,168646103,Sofia Marques,22,4,IA,1,Autônomo,25551.52983624464,876.7134873797102,0,1,5,32514.79892149566,"VEICULO, CARTAO",119,0
202306,223094870,José Miguel Rodrigues,55,37,IA,0,Empregado,2753.91220729212,965.892360783142,0,0,1,8554.645236598393,"IMOBILIARIO, VEICULO, CARTAO",87,0
202301,995268098,Maya Pacheco,69,51,IP,0,Empregado,28032.816735368164,3085.4942063119115,0,1,5,37078.9254831572,"IMOBILIARIO, CARTAO",106,1
202304,414124191,Benicio das Neves,60,42,IU,0,Empregado,19390.85360364979,6122.489140713504,1,0,2,46608.88648583266,"VEICULO, IMOBILIARIO, CARTAO",1,1
202305,736129543,Calebe Oliveira,30,13,IA,0,Empregado,,,0,0,5,38582.59370972928,"VEICULO, IMOBILIARIO",63,0
202303,310946580,Emanuel Siqueira,64,46,IU,1,Autônomo,18952.912771526204,2166.073781261725,0,0,5,39918.689034829695,"VEICULO, IMOBILIARIO",101,0
202303,317240061,Renan Machado,31,13,IA,0,Empregado,5933.004101195913,1346.0432204946685,0,0,2,48966.24530667027,VEICULO,65,0
202305,852514847,Sr. Benício Mendonça,51,33,IU,0,Empregado,10878.315554437931,3375.7234837494284,0,0,2,37053.95239977493,"IMOBILIARIO, VEICULO",116,0
202301,397624249,Isabella da Conceição,27,9,IA,0,Empregado,3052.9554043780645,348.9506560121827,0,1,5,35874.568659790086,CARTAO,94,0
202303,674538002,Srta. Maria Júlia Martins,69,51,IU,0,Empregado,13726.65066131573,2094.7560758915165,1,0,3,40222.160909166254,CARTAO,105,0
202305,541971285,Bruna Sampaio,24,6,IP,0,Autônomo,13202.637961140286,24506.253288728774,0,0,2,42084.63615913393,"IMOBILIARIO, CARTAO",39,0
202306,639529630,Sr. Arthur Miguel Santos,33,14,IA,0,Desempregado,0.0,617.8415672072034,1,0,5,17367.641621895687,"CARTAO, VEICULO, IMOBILIARIO",63,0
202306,303362264,Allana da Paz,22,4,IA,1,Desempregado,0.0,834.7708297767313,0,1,1,41108.790522377625,IMOBILIARIO,80,0
202306,721125141,Ísis Caldeira,20,2,IA,0,Empregado,8297.075303951315,2704.6307759306405,1,1,2,2672.653947665524,VEICULO,7,1
202304,842606380,Ana Cecília Cirino,41,23,IU,0,Desempregado,0.0,651.6088402446939,1,0,4,45829.23817718752,CARTAO,93,0
202306,505436444,Dr. Leonardo Câmara,69,51,IA,0,Empregado,6744.377873028069,1800.7216761053842,0,0,3,10993.39306836584,VEICULO,91,0
202306,461464967,Alice Pacheco,38,21,IU,1,Autônomo,23706.05913407997,11053.308723900253,0,0,3,12319.704639010244,IMOBILIARIO,52,0
202302,380512674,Marcela Oliveira,35,17,IA,0,Desempregado,0.0,864.254992826673,0,0,2,34247.98060825784,CARTAO,112,0
202303,584002276,Ryan Costa,48,30,IP,0,Empregado,21197.64005103938,3183.480124068907,0,0,1,10664.77510641302,"IMOBILIARIO, VEICULO, CARTAO",21,1
202306,788631631,Ana Laura Garcia,41,24,IU,0,Empregado,12833.426694186248,2963.917711641042,0,1,4,44024.1856157122,"VEICULO, IMOBILIARIO, CARTAO",99,0
202303,627073838,Otávio Duarte,24,6,IU,0,Desempregado,0.0,793.4101055170233,0,1,3,18870.79782019145,"IMOBILIARIO, CARTAO, VEICULO",83,0
202306,429466706,Melissa Pinto,41,23,IA,1,Desempregado,0.0,681.1028992245242,0,0,3,18309.28298923221,CARTAO,44,0
202303,657416931,Guilherme Pacheco,29,11,IU,0,Empregado,15587.468436502051,2416.2436568671164,0,0,3,33608.698160320746,"IMOBILIARIO, VEICULO, CARTAO",38,0
202301,724469767,Isabela Cassiano,60,41,IA,0,Desempregado,0.0,852.4767533009334,0,0,5,4942.742049793138,"CARTAO, VEICULO",89,0
202301,813551590,Marcelo Marques,25,7,IP,0,Empregado,,,0,0,5,28323.716929083595,CARTAO,24,0
202306,716891706,Maria Flor Souza,32,14,IA,0,Empregado,6466.875152794475,1431.4061243788924,0,0,5,29619.66236396176,VEICULO,6,0
202305,849712217,Dr. Igor Freitas,32,14,IU,0,Empregado,19069.28308008289,4615.149655269771,1,1,4,19091.623763704458,VEICULO,76,0
202302,305261786,Luiz Henrique Sampaio,34,16,IU,1,Empregado,12507.0957751381,2963.09708887687,0,1,5,14692.135881842005,"IMOBILIARIO, CARTAO, VEICULO",95,1
202301,357941156,Nathan Pinto,39,22,IP,0,Empregado,22396.539447306277,3707.994300677234,0,1,2,7052.174341333791,VEICULO,16,0
202305,907464093,Valentina Fernandes,25,7,IP,0,Empregado,24878.46229170917,7848.069850472622,0,0,1,31278.999670940888,"IMOBILIARIO, CARTAO",74,0
202301,505113262,Sofia Rezende,53,35,IU,0,Empregado,18971.96133384098,3423.181553517636,1,1,2,36969.12226502021,"CARTAO, IMOBILIARIO, VEICULO",15,1
202305,644223751,Luísa Carvalho,57,39,IP,0,Desempregado,0.0,690.1229785582224,0,1,5,41931.50106089695,VEICULO,81,0
202302,315020353,Ravi Lucca Martins,27,9,IA,0,Desempregado,0.0,180.16477733839463,0,1,1,35403.29982132269,"VEICULO, IMOBILIARIO",81,0
202305,121906773,Amanda Gonçalves,30,12,IU,0,Empregado,18050.74083076005,3205.8899599640795,0,0,4,37496.00074548103,"IMOBILIARIO, CARTAO",117,0
202301,268457585,Mirella Teixeira,55,37,IA,0,Empregado,4121.233137981028,924.3781607864532,0,0,1,19902.21790466651,"IMOBILIARIO, VEICULO",30,0
202305,750089688,Luna Ferreira,61,43,IA,0,Desempregado,0.0,136.0082136089984,0,0,5,10205.824085233176,"VEICULO, CARTAO, IMOBILIARIO",14,0
202306,419826373,Maria Flor Fonseca,27,9,IA,0,Empregado,7827.067825515188,1059.794680931334,0,0,4,23097.97761930142,"IMOBILIARIO, VEICULO",109,0
202304,398828810,Bárbara Duarte,67,49,IA,1,Empregado,9351.722812358235,1107.058866123017,0,1,2,33563.2375399834,"IMOBILIARIO, VEICULO, CARTAO",87,1
202305,242396925,Pietro Brito,45,27,IU,1,Empregado,11435.616712113091,1385.551573201103,0,0,1,26502.743844026983,"IMOBILIARIO, CARTAO, VEICULO",77,1
202301,523895771,Sr. Luiz Miguel Melo,27,10,IP,0,Empregado,29457.038268972523,3504.6960257901314,0,0,5,14565.923146523422,"CARTAO, IMOBILIARIO",75,0
202306,808254572,Alícia da Rocha,24,6,IA,1,Desempregado,0.0,235.4947802603985,0,0,2,12011.364799994444,"IMOBILIARIO, CARTAO, VEICULO",48,0
202302,217022586,Anna Liz Correia,28,10,IU,1,Empregado,11727.00659497159,4012.802335687653,1,0,2,26123.4597466362,"CARTAO, VEICULO",83,0
202306,976299476,Alexandre Rezende,25,7,IA,0,Autônomo,23936.218155398878,15386.006230795658,1,0,1,29847.20462452712,"CARTAO, IMOBILIARIO, VEICULO",90,0
202306,542686437,Sr. Anthony Gabriel Carvalho,30,11,IA,0,Empregado,8042.263078544745,2687.4877792963207,0,0,1,15164.68778261987,CARTAO,109,0
202306,975535611,Sr. Kaique Cirino,50,31,IA,0,Empregado,6434.508706946979,2434.000880917456,0,1,5,11844.016955843192,"IMOBILIARIO, VEICULO",105,0
202301,460059880,Sr. Leandro da Mata,40,22,IU,0,Empregado,19553.328272832427,7403.253157421543,1,0,4,26613.7104872374,IMOBILIARIO,72,1
202302,917045124,Rodrigo da Costa,35,17,IA,0,Empregado,5679.8021998184,1744.526571284266,0,0,4,18504.61651046675,"VEICULO, CARTAO",103,0
202303,344449536,Maria Luiza Cirino,24,6,IA,0,Empregado,2626.8897821866403,838.5342745436467,0,0,5,30813.797226779825,"CARTAO, VEICULO, IMOBILIARIO",108,0
202303,746414349,Bernardo Rezende,61,42,IP,0,Empregado,28512.0331218001,6973.875053704,0,0,1,29434.48551580659,"CARTAO, VEICULO, IMOBILIARIO",67,1
202305,503688222,Letícia Cunha,46,27,IA,0,Empregado,,,0,0,1,3912.2544265570714,"VEICULO, CARTAO",96,0
202304,556514215,Ana Clara Araújo,53,35,IP,0,Empregado,24404.782543386296,7073.784877804792,0,0,3,43557.49741254209,"IMOBILIARIO, CARTAO",71,0
202304,142098969,Luana da Mata,33,15,IU,0,Empregado,13254.31618678113,2147.0389642088253,1,0,4,1706.4547818242077,VEICULO,65,1
202305,422204584,Maria Fernanda da Paz,30,12,IP,0,Desempregado,0.0,467.4325785178691,0,1,1,29256.06531483195,"VEICULO, CARTAO, IMOBILIARIO",12,0
202302,470876821,Dr. Augusto Vieira,34,16,IP,0,Autônomo,8483.585592739602,24815.475670773914,1,0,5,22626.978629776197,"CARTAO, IMOBILIARIO",30,1
202303,582152746,Dr. Vitor Hugo Pinto,64,46,IA,0,Empregado,2385.456656457981,939.3503683213409,0,0,5,34121.59885911006,VEICULO,105,0
202302,575181998,Dr. Thales Cardoso,42,24,IP,0,Autônomo,5272.404686338212,12471.083130329724,0,0,1,41266.15800454604,VEICULO,73,0
202301,589826537,Sara Freitas,38,20,IP,0,Desempregado,0.0,425.0627962646727,1,1,4,5591.815424120314,"CARTAO, IMOBILIARIO",85,0
202302,498288692,Emanuelly da Cruz,62,44,IA,1,Empregado,8101.65963049828,1160.2656888126517,0,1,2,37851.12059823928,CARTAO,2,1
202304,559970961,Sra. Vitória Montenegro,34,16,IP,0,Empregado,27520.17765298609,4327.674166409749,0,0,1,17901.333271215794,"CARTAO, VEICULO, IMOBILIARIO",16,1
202304,328883290,Dr. Otávio Cavalcanti,29,11,IA,0,Empregado,6974.022464141115,877.0864704097295,0,0,3,49983.10124071162,"IMOBILIARIO, CARTAO, VEICULO",19,1
202306,991965768,Luiz Henrique Carvalho,26,8,IA,0,Empregado,3544.2497238726182,1203.5248250540124,1,0,1,8397.590011519445,"CARTAO, IMOBILIARIO, VEICULO",1,1
202303,774322122,Davi Lucas Guerra,42,24,IA,0,Empregado,4664.450923218759,1796.27120863451,0,0,4,13962.88781478982,"CARTAO, VEICULO, IMOBILIARIO",17,1
202303,143337497,Olívia Nogueira,70,53,IP,0,Empregado,28148.958288836347,7221.644658588978,0,0,1,2177.029274541528,IMOBILIARIO,90,1
202306,972522122,Davi Luiz Mendonça,26,8,IA,0,Empregado,,,0,0,5,47388.30818120984,"VEICULO, IMOBILIARIO",12,1
202301,252297482,Vitor Hugo Jesus,55,36,IP,0,Desempregado,0.0,66.33461881652194,0,1,2,12624.84921607748,"CARTAO, IMOBILIARIO, VEICULO",24,0
202305,644290666,Rafaela Lima,25,7,IA,0,Empregado,,,0,0,1,20127.932972885483,VEICULO,55,1
202306,870452025,Lorena Marques,31,13,IA,0,Autônomo,3756.337208543492,1416.834507166933,0,0,1,27405.09217124328,"VEICULO, IMOBILIARIO, CARTAO",38,0
202306,250015073,Dr. Valentim Fernandes,28,10,IA,0,Empregado,3797.652859098351,479.86024429111177,0,0,3,6774.839111492232,VEICULO,57,0
202304,177919413,Maria Helena Vargas,63,45,IA,1,Empregado,2347.0296127255,742.9483861591928,0,0,4,2157.89056668,"CARTAO, VEICULO",36,0
202304,986907524,Henrique da Paz,31,13,IA,0,Autônomo,2698.511628076991,6196.219979140324,0,0,4,45406.683975306376,VEICULO,101,0
202303,333378196,Mathias Guerra,31,13,IU,0,Empregado,12860.225570695402,2684.880175221018,0,0,1,35755.90942537372,"VEICULO, IMOBILIARIO, CARTAO",62,1
202305,266118291,Diogo da Rocha,49,31,IU,0,Empregado,16140.61090402845,5051.634454872221,0,1,5,5141.708711567741,CARTAO,19,0
202303,654244367,Davi Luiz Souza,64,46,IA,0,Empregado,2585.189637377594,698.4426995059825,0,0,2,25345.127260962618,"IMOBILIARIO, VEICULO, CARTAO",48,1
202305,525142516,Davi Lucas Casa Grande,66,48,IA,0,Desempregado,0.0,622.3803033399477,0,0,2,37176.792797431655,CARTAO,69,0
202302,546863451,Sarah Ribeiro,43,25,IP,1,Empregado,20088.143352072755,4046.755744313183,0,0,2,6075.890233645941,"CARTAO, VEICULO",33,1
202305,189912819,Sra. Ana Liz Guerra,37,19,IA,0,Empregado,8703.671409808896,3452.930251305064,0,0,4,32721.38935116137,CARTAO,117,0
202301,897686813,Brenda Albuquerque,28,10,IA,0,Empregado,2855.5980922490044,1062.232465121027,1,0,5,26934.03186080571,IMOBILIARIO,30,0
202305,274046155,Hellena Andrade,62,44,IA,0,Empregado,2853.808922937481,458.1003487831118,0,1,3,3233.343038609634,"IMOBILIARIO, CARTAO",117,0
202302,833682165,Gabrielly Moreira,31,13,IP,0,Empregado,28725.05585464819,5709.863880666764,1,0,2,31823.50978521009,"VEICULO, CARTAO",115,0
202304,819112790,Luigi Andrade,28,10,IP,0,Empregado,28367.33852801512,9207.957785514209,0,0,3,38396.6087886676,"IMOBILIARIO, VEICULO",14,1
202305,833926093,Theo Cavalcanti,41,23,IU,0,Desempregado,0.0,335.949709315725,0,0,2,34575.46878566592,"IMOBILIARIO, VEICULO",57,0
202304,528133274,Srta. Hadassa Costela,23,5,IU,0,Desempregado,0.0,607.393063555127,0,1,3,46820.81593485748,CARTAO,112,0
202303,495555571,Gustavo Dias,45,27,IU,0,Empregado,18447.46454284,3437.877843722048,0,0,3,37460.3426780072,IMOBILIARIO,88,1
202303,846195258,Calebe Gonçalves,30,11,IP,0,Desempregado,0.0,98.53494887676516,0,1,5,5110.58043157082,"IMOBILIARIO, CARTAO, VEICULO",65,0
202306,487380039,Dr. Théo Caldeira,27,9,IP,1,Empregado,,,0,0,1,41057.03531372159,"VEICULO, IMOBILIARIO, CARTAO",39,1
202305,549294939,Caio Azevedo,59,41,IU,0,Empregado,18933.82065573566,7519.082066987629,0,0,5,10460.59726251,"CARTAO, IMOBILIARIO, VEICULO",65,1
202306,941549820,Lara Gonçalves,25,7,IA,0,Empregado,7084.899612605897,2734.588291125608,0,0,3,35360.427889851584,CARTAO,49,0
202303,748331514,Larissa Marques,37,19,IA,0,Desempregado,0.0,571.923404484525,1,1,4,18247.94035282292,"VEICULO, IMOBILIARIO, CARTAO",93,0
202306,649102500,Ester Almeida,28,10,IA,1,Desempregado,0.0,354.6588468767483,0,0,5,47165.37455853933,"VEICULO, IMOBILIARIO",104,0
202303,975027376,Dr. Pedro Miguel da Mata,61,43,IA,0,Desempregado,0.0,674.5882673873898,0,0,5,20550.20468676413,"VEICULO, IMOBILIARIO",75,0
202305,479025201,Otto Almeida,33,15,IA,0,Empregado,6511.622260640693,2262.6063767103383,0,0,2,19580.588787646997,"IMOBILIARIO, CARTAO",42,1
202303,903761910,Pietro Rocha,26,8,IA,0,Empregado,3920.818216295436,725.6015048508281,0,0,1,35054.062974807784,"VEICULO, IMOBILIARIO, CARTAO",72,0
202302,918607805,Heloisa Macedo,34,16,IA,1,Empregado,7793.645158588814,1166.5166481306906,0,1,2,7194.5074686588905,"IMOBILIARIO, CARTAO, VEICULO",47,1
202305,404854902,Benicio Vasconcelos,22,4,IA,0,Desempregado,,420.1690465837237,0,0,2,11621.019743162276,"VEICULO, CARTAO",114,0
202303,989304180,Ana da Cruz,29,11,IA,0,Empregado,,,0,0,3,49646.43310404365,"IMOBILIARIO, VEICULO",95,1
202306,335771983,João Gabriel Novaes,33,15,IA,0,Autônomo,9853.08031187472,11285.69197455499,0,0,4,14490.28545028999,"CARTAO, VEICULO",48,0
202306,561890548,Laís Araújo,70,52,IU,1,Desempregado,0.0,569.6595287040805,1,0,4,12556.199363826305,"IMOBILIARIO, CARTAO, VEICULO",39,0
202305,326293650,Brayan Porto,19,1,IU,0,Desempregado,,48.161769283329605,1,1,3,40362.16428096128,"CARTAO, VEICULO",72,0
202305,679350162,Anthony Gabriel Cavalcante,24,6,IA,0,Empregado,6546.535745731267,2426.036613366246,1,0,3,46973.035282408055,"VEICULO, IMOBILIARIO, CARTAO",47,0
202303,329897397,Emilly Viana,29,11,IA,0,Empregado,8126.322539682002,1277.310374257669,0,0,5,41820.40670788334,"VEICULO, IMOBILIARIO",54,0
202305,159242764,Sr. Kevin Costa,53,35,IA,0,Empregado,9289.717621086307,2160.3339708248104,0,0,4,47182.28632824468,VEICULO,39,0
202304,479807308,Henry Gomes,19,1,IP,0,Empregado,26325.423448778354,3677.542994834734,1,0,3,13327.816358974953,"IMOBILIARIO, CARTAO",81,1
202303,564069446,Alícia Marques,68,50,IA,1,Autônomo,28745.974536850412,29098.558839493344,1,0,2,39079.1426347398,"IMOBILIARIO, VEICULO, CARTAO",30,0
202301,357807643,Melina Monteiro,38,20,IA,0,Empregado,6663.646391808768,1410.829425256551,0,1,5,42198.50751970719,VEICULO,17,0
202306,286630878,Carlos Eduardo Aparecida,20,2,IA,0,Empregado,5542.28702565698,1232.2643105280804,0,0,3,2136.968246431225,"VEICULO, IMOBILIARIO",16,1
202306,570652648,Zoe Camargo,30,12,IA,0,Empregado,4650.461113186462,726.172405527413,0,1,4,30131.77888452081,"IMOBILIARIO, VEICULO",26,1
202306,505466911,Alice Aparecida,24,6,IU,0,Empregado,10412.729128083964,1861.2944398772863,0,1,4,14161.286486788937,IMOBILIARIO,17,1
202301,857678011,Gabriel Silva,38,20,IP,0,Empregado,21003.13622714227,2327.6838418120933,0,1,4,45921.97872686802,VEICULO,28,0
202304,684611331,Henry da Rosa,25,6,IU,0,Empregado,18295.875363530213,5077.29538624766,1,1,1,5938.130507057607,CARTAO,33,0
202301,884950342,Antônio Albuquerque,28,10,IA,0,Empregado,9065.15060424081,1623.376539800403,1,1,5,24108.27720706532,IMOBILIARIO,83,1
202303,925101139,Ana Cecília Aragão,42,24,IU,0,Empregado,17813.182225478246,2398.4430151904808,0,1,2,47200.271412187845,"IMOBILIARIO, CARTAO",19,0
202304,172032329,Lucca Marques,47,29,IA,0,Empregado,5559.311447424125,614.1296733083508,0,0,3,43291.61849123982,"VEICULO, IMOBILIARIO",29,0
202303,250195769,João Pedro Mendes,31,13,IA,0,Desempregado,0.0,273.4922426614557,0,1,2,39711.69429726234,IMOBILIARIO,100,0
202305,969572397,Mariane Macedo,25,7,IA,1,Autônomo,28097.85591632765,5946.33180803339,0,0,2,38743.84431760765,"IMOBILIARIO, CARTAO, VEICULO",18,0
202302,503802726,André Moraes,31,13,IP,0,Empregado,21979.72833892089,6089.56806093311,0,0,2,38094.35701106073,IMOBILIARIO,95,1
202306,831258885,Rhavi Correia,27,9,IA,0,Desempregado,0.0,896.1582747729717,0,0,1,47596.73311837728,IMOBILIARIO,58,0
202303,160140795,Renan Cassiano,33,15,IP,0,Desempregado,0.0,254.03756065723937,0,0,1,38953.51509284966,"CARTAO, IMOBILIARIO",69,0
202306,109588354,Srta. Maria Sophia Cirino,30,12,IA,0,Empregado,9621.10640954599,3094.7294178106667,0,1,3,39926.87841086513,"VEICULO, CARTAO",32,0
202305,399733681,Yasmin Rodrigues,30,12,IP,0,Empregado,26849.81409379414,3549.581817907284,0,0,2,9362.953520647454,"IMOBILIARIO, VEICULO",16,1
202302,189863648,Cecília Pires,28,10,IA,0,Autônomo,20810.742808909563,11976.093466123848,0,0,3,8030.64889307859,"IMOBILIARIO, CARTAO",1,1
202301,799372436,Maria Vitória Machado,20,2,IA,0,Desempregado,0.0,810.4232842131491,0,0,1,24757.344297850777,CARTAO,97,0
202305,681948700,Isabela da Rocha,30,12,IA,0,Empregado,5931.114632477941,733.6088845666217,0,0,3,10583.14341806065,IMOBILIARIO,40,0
202305,630765619,Davi Lucas Aparecida,48,30,IU,0,Empregado,12025.675862999617,3191.070570790845,1,0,1,24051.739583104227,"CARTAO, IMOBILIARIO",5,1
202306,457158145,Sabrina Mendonça,34,16,IU,0,Desempregado,0.0,306.67753624509953,0,0,5,40152.63768862561,VEICULO,54,0
202303,959229769,Davi da Rocha,59,41,IA,0,Desempregado,0.0,780.498808362082,0,0,5,37687.24608897934,"VEICULO, IMOBILIARIO, CARTAO",91,0
202306,631894046,Leonardo Silva,23,5,IA,0,Desempregado,0.0,550.7886606818257,1,0,5,15919.813376499278,CARTAO,66,0
202301,913025166,Yuri Viana,28,10,IA,0,Empregado,5720.505042373081,954.105066727507,1,1,1,5599.998380900986,VEICULO,46,0
202302,216814933,Luan da Cruz,26,8,IU,0,Desempregado,,860.8184884955663,0,1,5,4615.621381248196,"IMOBILIARIO, VEICULO",85,0
202303,384340985,Paulo Castro,33,15,IU,0,Empregado,16692.668381390322,2659.3386197881,1,1,1,42055.94059795556,VEICULO,8,0
202301,773432582,Nathan Freitas,27,9,IA,0,Empregado,9587.179552808911,973.5689060810053,0,1,3,30081.44482267995,"VEICULO, CARTAO, IMOBILIARIO",107,0
202306,833232853,Mariane Machado,29,11,IU,0,Empregado,14964.126191772906,3980.485265063465,0,0,3,32114.0413844062,CARTAO,28,0
202305,119814796,João Silva,69,51,IU,0,Autônomo,22221.36362212741,182.73489672096744,0,0,3,33922.42000277049,VEICULO,25,0
202302,733969290,Luana Guerra,36,18,IA,1,Empregado,7406.672991281158,2653.118627906897,0,1,1,28379.13901114624,VEICULO,88,0
202302,533710128,Bárbara Farias,28,10,IA,1,Empregado,5536.474664100382,670.0016655184625,1,0,2,41122.82109917629,"CARTAO, IMOBILIARIO, VEICULO",3,1
202304,608611547,Dr. Theo Leão,31,13,IU,1,Desempregado,0.0,794.3619552664444,0,0,5,44904.08586620888,"VEICULO, IMOBILIARIO",65,0
202304,466887373,Joaquim Azevedo,60,42,IP,0,Empregado,21732.248213072588,6019.16577928951,1,1,5,8025.722172339667,"CARTAO, IMOBILIARIO, VEICULO",50,1
202305,598096601,Stephany Lopes,54,36,IA,0,Empregado,4031.621018492898,1578.5861963010443,1,0,3,11350.91257126164,"IMOBILIARIO, VEICULO, CARTAO",65,0
202301,493305297,Hadassa Guerra,37,19,IA,0,Desempregado,0.0,769.0628140313343,0,1,3,2031.3433813437348,"CARTAO, VEICULO",4,0
202306,971650033,Ravy Andrade,69,51,IP,0,Empregado,26594.9919451455,4174.212673313426,0,0,1,42359.76678791971,IMOBILIARIO,20,1
202305,287415520,Maria Eduarda Fogaça,47,29,IA,0,Desempregado,0.0,235.715428837431,0,1,5,15674.68181565596,VEICULO,90,0
202304,116866122,Alana Garcia,65,47,IA,0,Empregado,3007.890095146565,551.4586983309275,0,0,5,22148.16446207628,CARTAO,111,0
202301,266513869,Allana Rezende,28,10,IA,0,Empregado,3344.7842091727125,1020.1091417272494,0,0,5,39267.04854827677,"CARTAO, IMOBILIARIO, VEICULO",104,0
202303,841218491,Benicio Fernandes,33,15,IA,0,Empregado,7286.543198773053,2407.0732333025694,0,0,1,20622.086987226296,"VEICULO, IMOBILIARIO",46,1
202305,781066645,Vinicius Fogaça,56,38,IA,0,Autônomo,10108.504326610942,2128.5296003503827,0,0,3,21396.431238365796,"CARTAO, VEICULO",39,0
